city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,id
Talmage,Talmage,CA,California,6045,Mendocino,39.1314,-123.1648,1840018783
Tuttletown,Tuttletown,CA,California,6109,Tuolumne,38.0003,-120.4503,1840024694
Pennsboro,Pennsboro,WV,West Virginia,54085,Ritchie,39.2874,-80.9754,1840005792
Farmersville,Farmersville,OH,Ohio,39113,Montgomery,39.6787,-84.4275,1840012488
Beaverdale,Beaverdale,IA,Iowa,19057,Des Moines,40.8537,-91.2077,1840026382
Lakeview,Lakeview,MI,Michigan,26117,Montcalm,43.4434,-85.2738,1840010990
Cambridge,Cambridge,NE,Nebraska,31065,Furnas,40.2843,-100.1653,1840007247
McConnellsburg,McConnellsburg,PA,Pennsylvania,42057,Fulton,39.932,-77.9958,1840001498
Sultana,Sultana,CA,California,6107,Tulare,36.5464,-119.3359,1840024881
Audubon Park,Audubon Park,NJ,New Jersey,34007,Camden,39.8969,-75.089,1840033220
Scio,Scio,OR,Oregon,41043,Linn,44.7046,-122.8508,1840021251
Electric City,Electric City,WA,Washington,53025,Grant,47.9218,-119.0475,1840021104
Cedar Bluff,Cedar Bluff,VA,Virginia,51185,Tazewell,37.0876,-81.7632,1840006452
Manassa,Manassa,CO,Colorado,8021,Conejos,37.1738,-105.9373,1840022566
West Cape May,West Cape May,NJ,New Jersey,34009,Cape May,38.9423,-74.9377,1840001600
Halsey,Halsey,OR,Oregon,41043,Linn,44.3829,-123.1095,1840019989
Trappe,Trappe,MD,Maryland,24041,Talbot,38.6635,-76.0518,1840006092
Bude,Bude,MS,Mississippi,28037,Franklin,31.463,-90.8509,1840015862
Clarks,Clarks,LA,Louisiana,22021,Caldwell,32.0288,-92.1408,1840018124
King Cove,King Cove,AK,Alaska,2013,Aleutians East,55.0858,-162.2978,1840023268
Solomon,Solomon,KS,Kansas,20041,Dickinson,38.9215,-97.3692,1840009704
McAlisterville,McAlisterville,PA,Pennsylvania,42067,Juniata,40.6381,-77.273,1840005385
Cove Creek,Cove Creek,NC,North Carolina,37189,Watauga,36.2763,-81.783,1840032909
Bronte,Bronte,TX,Texas,48081,Coke,31.8857,-100.2954,1840022129
Erick,Erick,OK,Oklahoma,40009,Beckham,35.2155,-99.8686,1840020438
Hulmeville,Hulmeville,PA,Pennsylvania,42017,Bucks,40.1421,-74.9075,1840001322
Shady Point,Shady Point,OK,Oklahoma,40079,Le Flore,35.1278,-94.6687,1840022773
Falls Creek,Falls Creek,PA,Pennsylvania,42065,Jefferson,41.1421,-78.8067,1840000780
Lucerne Mines,Lucerne Mines,PA,Pennsylvania,42063,Indiana,40.5559,-79.1558,1840005353
East Marion,East Marion,NY,New York,36103,Suffolk,41.1291,-72.342,1840005037
Oxford,Oxford,KS,Kansas,20191,Sumner,37.2741,-97.1695,1840009900
Enlow,Enlow,PA,Pennsylvania,42003,Allegheny,40.4523,-80.2317,1840026473
Washington Boro,Washington Boro,PA,Pennsylvania,42071,Lancaster,40.0017,-76.467,1840024348
Nickerson,Nickerson,KS,Kansas,20155,Reno,38.1489,-98.0883,1840003847
Sedan,Sedan,KS,Kansas,20019,Chautauqua,37.1284,-96.1849,1840009918
St. George,St. George,KS,Kansas,20149,Pottawatomie,39.1916,-96.4186,1840009588
Wattsville,Wattsville,VA,Virginia,51001,Accomack,37.9304,-75.4953,1840024748
Greenwood,Greenwood,WI,Wisconsin,55019,Clark,44.7655,-90.5989,1840002250
Columbus,Columbus,NC,North Carolina,37149,Polk,35.266,-82.1985,1840016404
Morrisonville,Morrisonville,IL,Illinois,17021,Christian,39.4217,-89.459,1840012546
Sterling City,Sterling City,TX,Texas,48431,Sterling,31.8392,-100.986,1840022127
Hideout,Hideout,UT,Utah,49051,Wasatch,40.6438,-111.4015,1840022416
Parkers Prairie,Parkers Prairie,MN,Minnesota,27111,Otter Tail,46.153,-95.329,1840008850
Millington,Millington,MI,Michigan,26157,Tuscola,43.2784,-83.5273,1840010974
Ladoga,Ladoga,IN,Indiana,18107,Montgomery,39.9167,-86.7989,1840009461
Waverly,Waverly,FL,Florida,12105,Polk,27.9842,-81.6198,1840014126
Thornport,Thornport,OH,Ohio,39127,Perry,39.9211,-82.4272,1840026606
Dexter,Dexter,NY,New York,36045,Jefferson,44.0111,-76.0425,1840004129
Scobey,Scobey,MT,Montana,30019,Daniels,48.7904,-105.4206,1840021055
Wortham,Wortham,TX,Texas,48161,Freestone,31.7897,-96.461,1840023109
Athens,Athens,MI,Michigan,26025,Calhoun,42.0866,-85.2356,1840011200
Pastoria,Pastoria,VA,Virginia,51001,Accomack,37.7446,-75.6352,1840024740
Lakeport,Lakeport,TX,Texas,48183,Gregg,32.405,-94.7102,1840020748
Pickens,Pickens,MS,Mississippi,28051,Holmes,32.8913,-89.9696,1840016883
Highland,Highland,KS,Kansas,20043,Doniphan,39.8603,-95.2649,1840007299
Spring Glen,Spring Glen,UT,Utah,49007,Carbon,39.6561,-110.8461,1840024372
Morristown,Morristown,MN,Minnesota,27131,Rice,44.2239,-93.4445,1840007892
Chumuckla,Chumuckla,FL,Florida,12113,Santa Rosa,30.7826,-87.2309,1840025111
Maringouin,Maringouin,LA,Louisiana,22047,Iberville,30.4907,-91.5187,1840017192
Chelyan,Chelyan,WV,West Virginia,54039,Kanawha,38.1958,-81.4928,1840025659
Doe Run,Doe Run,MO,Missouri,29187,St. Francois,37.7454,-90.4994,1840025695
La Union,La Union,NM,New Mexico,35013,Doña Ana,31.9507,-106.6622,1840025085
Aspen Park,Aspen Park,CO,Colorado,8059,Jefferson,39.5423,-105.2968,1840017538
Ennis,Ennis,MT,Montana,30057,Madison,45.3461,-111.7319,1840021201
Albany,Albany,WI,Wisconsin,55045,Green,42.7069,-89.4367,1840002463
Martin's Additions,Martin's Additions,MD,Maryland,24031,Montgomery,38.9795,-77.0693,1840031470
Urbancrest,Urbancrest,OH,Ohio,39049,Franklin,39.9016,-83.0859,1840012409
Poipu,Poipu,HI,Hawaii,15007,Kauai,21.8834,-159.46,1840029543
Round Hill Village,Round Hill Village,NV,Nevada,32005,Douglas,38.9937,-119.9233,1840039848
Libertytown,Libertytown,MD,Maryland,24021,Frederick,39.4858,-77.2481,1840024452
Kidron,Kidron,OH,Ohio,39169,Wayne,40.744,-81.7467,1840024247
Wayne City,Wayne City,IL,Illinois,17191,Wayne,38.3481,-88.5895,1840012888
West Kennebunk,West Kennebunk,ME,Maine,23031,York,43.4142,-70.581,1840002676
Rowland,Rowland,NC,North Carolina,37155,Robeson,34.5362,-79.2928,1840017909
King City,King City,MO,Missouri,29075,Gentry,40.0505,-94.5251,1840008363
Chama,Chama,NM,New Mexico,35039,Rio Arriba,36.8926,-106.5843,1840022615
Burgin,Burgin,KY,Kentucky,21167,Mercer,37.7544,-84.7632,1840013223
Littleville,Littleville,AL,Alabama,1033,Colbert,34.5951,-87.6719,1840016547
Almedia,Almedia,PA,Pennsylvania,42037,Columbia,41.0144,-76.385,1840004993
Salamatof,Salamatof,AK,Alaska,2122,Kenai Peninsula,60.6154,-151.3159,1840023604
Penryn,Penryn,PA,Pennsylvania,42071,Lancaster,40.2017,-76.3675,1840024342
Turtle Lake,Turtle Lake,WI,Wisconsin,55005,Barron,45.3933,-92.1452,1840002066
Ilwaco,Ilwaco,WA,Washington,53049,Pacific,46.3101,-124.0416,1840018470
Parkin,Parkin,AR,Arkansas,5037,Cross,35.2629,-90.553,1840014579
Rockwell,Rockwell,IA,Iowa,19033,Cerro Gordo,42.98,-93.1871,1840009054
Hawesville,Hawesville,KY,Kentucky,21091,Hancock,37.8962,-86.7562,1840014332
Goodland,Goodland,IN,Indiana,18111,Newton,40.7637,-87.2952,1840010305
Payson,Payson,IL,Illinois,17001,Adams,39.8169,-91.2443,1840012369
Rolling Hills,Rolling Hills,KY,Kentucky,21111,Jefferson,38.2825,-85.5784,1840014304
New Salem,New Salem,ND,North Dakota,38059,Morton,46.8432,-101.4178,1840000200
March ARB,March ARB,CA,California,6065,Riverside,33.8888,-117.2776,1840073926
Tabor,Tabor,IA,Iowa,19071,Fremont,40.8949,-95.6737,1840001001
Wittenberg,Wittenberg,WI,Wisconsin,55115,Shawano,44.8269,-89.1664,1840002259
Saddle Rock,Saddle Rock,NY,New York,36059,Nassau,40.7947,-73.7494,1840033948
North Randall,North Randall,OH,Ohio,39035,Cuyahoga,41.4327,-81.5289,1840003401
Sutton,Sutton,WV,West Virginia,54007,Braxton,38.6663,-80.7116,1840006116
Macy,Macy,NE,Nebraska,31173,Thurston,42.1158,-96.3667,1840004693
Greenfield,Greenfield,IL,Illinois,17061,Greene,39.3443,-90.208,1840008492
Frankford,Frankford,DE,Delaware,10005,Sussex,38.5215,-75.2342,1840006064
Sloan,Sloan,IA,Iowa,19193,Woodbury,42.2319,-96.2257,1840009106
Andale,Andale,KS,Kansas,20173,Sedgwick,37.7914,-97.6273,1840007566
Caldwell,Caldwell,KS,Kansas,20191,Sumner,37.0349,-97.6089,1840001702
New London,New London,MO,Missouri,29173,Ralls,39.5844,-91.3987,1840008448
Harmony,Harmony,MN,Minnesota,27045,Fillmore,43.554,-92.0075,1840006838
Greene,Greene,RI,Rhode Island,44003,Kent,41.6988,-71.7339,1840026257
Sanborn,Sanborn,NY,New York,36063,Niagara,43.1451,-78.8777,1840026162
Harlowton,Harlowton,MT,Montana,30107,Wheatland,46.4368,-109.835,1840019886
Montezuma,Montezuma,IN,Indiana,18121,Parke,39.7911,-87.3694,1840009524
Sedillo,Sedillo,NM,New Mexico,35001,Bernalillo,35.0906,-106.2869,1840024975
Muldraugh,Muldraugh,KY,Kentucky,21163,Meade,37.9365,-85.9915,1840014317
Cross Plains,Cross Plains,TX,Texas,48059,Callahan,32.1271,-99.1658,1840022098
Blue Mounds,Blue Mounds,WI,Wisconsin,55025,Dane,43.0177,-89.8271,1840002908
Goodfield,Goodfield,IL,Illinois,17203,Woodford,40.6252,-89.2694,1840011940
Ruch,Ruch,OR,Oregon,41029,Jackson,42.2314,-123.0403,1840025461
Janesville,Janesville,IA,Iowa,19017,Bremer,42.6462,-92.4626,1840008041
Gulf Stream,Gulf Stream,FL,Florida,12099,Palm Beach,26.4894,-80.0573,1840017265
Quinton,Quinton,OK,Oklahoma,40121,Pittsburg,35.1249,-95.3676,1840021813
East Tawakoni,East Tawakoni,TX,Texas,48379,Rains,32.9011,-95.9397,1840020720
Henderson,Henderson,NE,Nebraska,31185,York,40.7795,-97.8117,1840007166
Quebrada,Quebrada,PR,Puerto Rico,72027,Camuy,18.3602,-66.8353,1630023552
Kittery Point,Kittery Point,ME,Maine,23031,York,43.0883,-70.6988,1840002669
Tumbling Shoals,Tumbling Shoals,AR,Arkansas,5023,Cleburne,35.5479,-91.9688,1840025808
Lookingglass,Lookingglass,OR,Oregon,41019,Douglas,43.1848,-123.4999,1840025419
Chums Corner,Chums Corner,MI,Michigan,26055,Grand Traverse,44.6767,-85.6564,1840025202
Etna,Etna,OH,Ohio,39089,Licking,39.9542,-82.688,1840026539
Hollywood,Hollywood,AL,Alabama,1071,Jackson,34.719,-85.965,1840016522
Seneca,Seneca,PA,Pennsylvania,42121,Venango,41.377,-79.7073,1840004886
Morgantown,Morgantown,IN,Indiana,18109,Morgan,39.3729,-86.2585,1840009669
Ironville,Ironville,KY,Kentucky,21019,Boyd,38.4562,-82.6978,1840030479
Lime Ridge,Lime Ridge,PA,Pennsylvania,42037,Columbia,41.024,-76.3504,1840035061
Cooleemee,Cooleemee,NC,North Carolina,37059,Davie,35.8124,-80.5563,1840016213
Summitville,Summitville,IN,Indiana,18095,Madison,40.3359,-85.6437,1840010458
Hillburn,Hillburn,NY,New York,36087,Rockland,41.1264,-74.1705,1840004976
Milford,Milford,PA,Pennsylvania,42103,Pike,41.3238,-74.8011,1840003434
Fruitland,Fruitland,IA,Iowa,19139,Muscatine,41.3475,-91.1288,1840008201
Balsam Lake,Balsam Lake,WI,Wisconsin,55095,Polk,45.4585,-92.4528,1840002050
Taft Southwest,Taft Southwest,TX,Texas,48409,San Patricio,27.9707,-97.4047,1840073285
Coyne Center,Coyne Center,IL,Illinois,17161,Rock Island,41.4001,-90.5631,1840004812
Highlands,Highlands,NC,North Carolina,37113,Macon,35.0539,-83.1976,1840015467
Beach City,Beach City,OH,Ohio,39151,Stark,40.6531,-81.5796,1840011909
Squirrel Mountain Valley,Squirrel Mountain Valley,CA,California,6029,Kern,35.6176,-118.4046,1840019131
Mustang Ridge,Mustang Ridge,TX,Texas,48453,Travis,30.0576,-97.6852,1840020891
Choudrant,Choudrant,LA,Louisiana,22061,Lincoln,32.5502,-92.5121,1840018084
Ashley,Ashley,IN,Indiana,18033,DeKalb,41.5214,-85.0614,1840010249
Machias,Machias,WA,Washington,53061,Snohomish,47.9917,-122.0515,1840017325
Westlake Corner,Westlake Corner,VA,Virginia,51067,Franklin,37.1234,-79.6971,1840006477
Omaha,Omaha,TX,Texas,48343,Morris,33.182,-94.7402,1840020677
Bristol,Bristol,FL,Florida,12077,Liberty,30.4256,-84.9772,1840013953
Chevy Chase View,Chevy Chase View,MD,Maryland,24031,Montgomery,39.0192,-77.081,1840005853
Stoneboro,Stoneboro,PA,Pennsylvania,42085,Mercer,41.3336,-80.1121,1840003444
Fort Calhoun,Fort Calhoun,NE,Nebraska,31177,Washington,41.4563,-96.0263,1840008196
Fairton,Fairton,NJ,New Jersey,34011,Cumberland,39.3759,-75.2131,1840001547
Millport,Millport,AL,Alabama,1075,Lamar,33.5586,-88.0817,1840016756
Ganado,Ganado,AZ,Arizona,4001,Apache,35.7016,-109.5504,1840017676
Lawton,Lawton,IA,Iowa,19193,Woodbury,42.4769,-96.1851,1840008066
Boyce,Boyce,LA,Louisiana,22079,Rapides,31.3905,-92.6699,1840015869
Accoville,Accoville,WV,West Virginia,54045,Logan,37.7652,-81.827,1840038107
Taylorsville,Taylorsville,IN,Indiana,18005,Bartholomew,39.2964,-85.9503,1840005823
Whitewood,Whitewood,SD,South Dakota,46081,Lawrence,44.4617,-103.6382,1840002375
Scotts Hill,Scotts Hill,TN,Tennessee,47039,Decatur,35.5188,-88.2526,1840017792
Logan,Logan,NM,New Mexico,35037,Quay,35.3576,-103.4426,1840022729
Henefer,Henefer,UT,Utah,49043,Summit,41.0138,-111.4933,1840021347
Lazy Acres,Lazy Acres,CO,Colorado,8013,Boulder,40.0837,-105.3313,1840028520
Lightstreet,Lightstreet,PA,Pennsylvania,42037,Columbia,41.0407,-76.4175,1840035059
Linton,Linton,ND,North Dakota,38029,Emmons,46.2685,-100.2337,1840000208
San Miguel,San Miguel,NM,New Mexico,35013,Doña Ana,32.1535,-106.7269,1840025089
Bradford,Bradford,TN,Tennessee,47053,Gibson,36.0737,-88.8158,1840015342
Sunflower,Sunflower,MS,Mississippi,28133,Sunflower,33.5444,-90.5373,1840016777
Palo Alto,Palo Alto,PA,Pennsylvania,42107,Schuylkill,40.6861,-76.1699,1840002771
Tulelake,Tulelake,CA,California,6093,Siskiyou,41.9534,-121.4752,1840021318
Auxvasse,Auxvasse,MO,Missouri,29027,Callaway,39.0174,-91.8958,1840007416
Kootenai,Kootenai,ID,Idaho,16017,Bonner,48.3119,-116.5172,1840019773
Cane Savannah,Cane Savannah,SC,South Carolina,45085,Sumter,33.8923,-80.4395,1840013666
Elsie,Elsie,MI,Michigan,26037,Clinton,43.0895,-84.3889,1840011023
Ellerbe,Ellerbe,NC,North Carolina,37153,Richmond,35.0718,-79.7595,1840016475
Mexico,Mexico,IN,Indiana,18103,Miami,40.8143,-86.1113,1840005199
Bay Head,Bay Head,NJ,New Jersey,34029,Ocean,40.0701,-74.0482,1840003756
Monte Rio,Monte Rio,CA,California,6097,Sonoma,38.4683,-123.0147,1840018836
Paullina,Paullina,IA,Iowa,19141,O'Brien,42.9799,-95.6836,1840009048
Sterrett,Sterrett,AL,Alabama,1117,Shelby,33.449,-86.4645,1840022966
Hightsville,Hightsville,NC,North Carolina,37129,New Hanover,34.2667,-77.9344,1840013627
Thrall,Thrall,TX,Texas,48491,Williamson,30.5882,-97.2983,1840022166
Bennet,Bennet,NE,Nebraska,31109,Lancaster,40.6818,-96.5039,1840011844
Linesville,Linesville,PA,Pennsylvania,42039,Crawford,41.6564,-80.4224,1840000557
Corvallis,Corvallis,MT,Montana,30081,Ravalli,46.314,-114.1121,1840017381
Arapahoe,Arapahoe,NE,Nebraska,31065,Furnas,40.3048,-99.8979,1840007248
Lawrence,Lawrence,MI,Michigan,26159,Van Buren,42.2157,-86.0534,1840011204
Belmont,Belmont,WI,Wisconsin,55065,Lafayette,42.7379,-90.3345,1840003095
Clarence,Clarence,IA,Iowa,19031,Cedar,41.8857,-91.0578,1840007047
McGraw,McGraw,NY,New York,36023,Cortland,42.5938,-76.0975,1840004499
Stonewall,Stonewall,MS,Mississippi,28023,Clarke,32.1364,-88.7958,1840017033
Wanblee,Wanblee,SD,South Dakota,46071,Jackson,43.5706,-101.6627,1840006816
Buffalo Soapstone,Buffalo Soapstone,AK,Alaska,2170,Matanuska-Susitna,61.7073,-149.1095,1840075101
Kaumakani,Kaumakani,HI,Hawaii,15007,Kauai,21.9187,-159.6241,1840029501
Napoleon,Napoleon,MI,Michigan,26075,Jackson,42.1658,-84.2416,1840004653
Derma,Derma,MS,Mississippi,28013,Calhoun,33.8589,-89.2878,1840016743
Rice,Rice,TX,Texas,48349,Navarro,32.2388,-96.4978,1840020781
Poca,Poca,WV,West Virginia,54079,Putnam,38.4729,-81.8124,1840006183
Alcorn State University,Alcorn State University,MS,Mississippi,28021,Claiborne,31.8804,-91.1407,1840042492
Bluewater,Bluewater,AZ,Arizona,4012,La Paz,34.1681,-114.2667,1840027986
Tahoma,Tahoma,CA,California,6061,Placer,39.0633,-120.1438,1840026694
Dunlap,Dunlap,IA,Iowa,19085,Harrison,41.8526,-95.6006,1840008150
Roberta,Roberta,GA,Georgia,13079,Crawford,32.7196,-84.0104,1840014874
Allison,Allison,IA,Iowa,19023,Butler,42.752,-92.7957,1840006913
Loup City,Loup City,NE,Nebraska,31163,Sherman,41.2766,-98.9678,1840009314
St. Joseph,St. Joseph,LA,Louisiana,22107,Tensas,31.9202,-91.2401,1840018126
Buhl,Buhl,MN,Minnesota,27137,St. Louis,47.4994,-92.7692,1840006587
Laurys Station,Laurys Station,PA,Pennsylvania,42077,Lehigh,40.7232,-75.5366,1840035051
Shellsburg,Shellsburg,IA,Iowa,19011,Benton,42.0929,-91.8712,1840000469
Sunrise Lake,Sunrise Lake,PA,Pennsylvania,42103,Pike,41.3136,-74.9638,1840035390
Jasper,Jasper,MO,Missouri,29097,Jasper,37.3354,-94.3023,1840008770
Meredosia,Meredosia,IL,Illinois,17137,Morgan,39.8308,-90.5569,1840012513
Gideon,Gideon,MO,Missouri,29143,New Madrid,36.4489,-89.9128,1840008800
Earth,Earth,TX,Texas,48279,Lamb,34.2338,-102.4091,1840019275
Keota,Keota,IA,Iowa,19107,Keokuk,41.3651,-91.9533,1840008218
Papaikou,Papaikou,HI,Hawaii,15001,Hawaii,19.7917,-155.0962,1840029542
Chebanse,Chebanse,IL,Illinois,17091,Kankakee,41.0058,-87.9098,1840010290
Franklin,Franklin,GA,Georgia,13149,Heard,33.2797,-85.0985,1840013769
Jamesport,Jamesport,NY,New York,36103,Suffolk,40.9546,-72.5807,1840005084
Oil City,Oil City,LA,Louisiana,22017,Caddo,32.7453,-93.9758,1840016933
Laurel,Laurel,NY,New York,36103,Suffolk,40.9728,-72.556,1840005087
South Lebanon,South Lebanon,OR,Oregon,41043,Linn,44.5054,-122.8959,1840018604
Scotland,Scotland,PA,Pennsylvania,42055,Franklin,39.9697,-77.5844,1840026531
Wolcott,Wolcott,IN,Indiana,18181,White,40.7591,-87.042,1840010360
Biwabik,Biwabik,MN,Minnesota,27137,St. Louis,47.5551,-92.3233,1840006592
Collinsburg,Collinsburg,PA,Pennsylvania,42129,Westmoreland,40.2196,-79.7846,1840026439
Mentone,Mentone,IN,Indiana,18085,Kosciusko,41.174,-86.0382,1840009306
Cleone,Cleone,CA,California,6045,Mendocino,39.4927,-123.7812,1840025584
Westley,Westley,CA,California,6099,Stanislaus,37.5444,-121.2035,1840018911
Healy,Healy,AK,Alaska,2068,Denali,63.9454,-149.0152,1840023381
Sunnyside,Sunnyside,GA,Georgia,13299,Ware,31.2406,-82.3411,1840029459
Chase,Chase,PA,Pennsylvania,42079,Luzerne,41.2801,-75.9649,1840034897
Mazon,Mazon,IL,Illinois,17063,Grundy,41.2417,-88.4231,1840011617
Powell,Powell,AL,Alabama,1049,DeKalb,34.5325,-85.8979,1840017914
Woodlawn Park,Woodlawn Park,KY,Kentucky,21111,Jefferson,38.2615,-85.6305,1840030619
Rapids City,Rapids City,IL,Illinois,17161,Rock Island,41.5786,-90.3399,1840011442
Laurie,Laurie,MO,Missouri,29141,Morgan,38.208,-92.8253,1840012865
Aynor,Aynor,SC,South Carolina,45051,Horry,34.0001,-79.2072,1840015593
Herald,Herald,CA,California,6067,Sacramento,38.2913,-121.2318,1840024626
Mill Neck,Mill Neck,NY,New York,36059,Nassau,40.8839,-73.5582,1840005309
Dillon,Dillon,CO,Colorado,8117,Summit,39.6213,-106.0392,1840021429
Mount Vernon,Mount Vernon,MD,Maryland,24039,Somerset,38.2448,-75.7825,1840006277
Bremond,Bremond,TX,Texas,48395,Robertson,31.1657,-96.676,1840019553
Marion,Marion,MT,Montana,30029,Flathead,48.0858,-114.6711,1840023740
Houston,Houston,MN,Minnesota,27055,Houston,43.7582,-91.5707,1840006835
Hagan,Hagan,GA,Georgia,13109,Evans,32.1536,-81.9305,1840013834
Genesee,Genesee,ID,Idaho,16057,Latah,46.5516,-116.9284,1840019867
Green Lake,Green Lake,WI,Wisconsin,55047,Green Lake,43.8441,-88.956,1840002588
Springville,Springville,CA,California,6107,Tulare,36.1168,-118.8345,1840019034
Vanceboro,Vanceboro,NC,North Carolina,37049,Craven,35.303,-77.1567,1840016402
Treynor,Treynor,IA,Iowa,19155,Pottawattamie,41.232,-95.6064,1840010263
Friend,Friend,NE,Nebraska,31151,Saline,40.6505,-97.2838,1840008334
White Mills,White Mills,PA,Pennsylvania,42127,Wayne,41.535,-75.2021,1840026240
Metcalfe,Metcalfe,MS,Mississippi,28151,Washington,33.4505,-91.0017,1840016858
Montezuma,Montezuma,KS,Kansas,20069,Gray,37.5923,-100.4502,1840008698
Troy,Troy,MT,Montana,30053,Lincoln,48.4614,-115.8909,1840021050
Odell,Odell,IL,Illinois,17105,Livingston,41.0021,-88.5224,1840011787
Leroy,Leroy,AL,Alabama,1129,Washington,31.4952,-87.969,1840025960
Kittredge,Kittredge,CO,Colorado,8059,Jefferson,39.6593,-105.3045,1840017541
Ottoville,Ottoville,OH,Ohio,39137,Putnam,40.9343,-84.3383,1840011759
Harvard,Harvard,NE,Nebraska,31035,Clay,40.6201,-98.0961,1840007216
Coker,Coker,AL,Alabama,1125,Tuscaloosa,33.2446,-87.6799,1840016841
Atkinson,Atkinson,IL,Illinois,17073,Henry,41.4167,-90.0085,1840010242
Lakewood Village,Lakewood Village,TX,Texas,48121,Denton,33.1377,-96.9751,1840020647
Farmington,Farmington,PA,Pennsylvania,42051,Fayette,39.81,-79.5623,1840026563
Waleska,Waleska,GA,Georgia,13057,Cherokee,34.3171,-84.5499,1840015573
Beavertown,Beavertown,PA,Pennsylvania,42109,Snyder,40.7522,-77.1691,1840002795
Newellton,Newellton,LA,Louisiana,22107,Tensas,32.0723,-91.239,1840017028
Fort Gaines,Fort Gaines,GA,Georgia,13061,Clay,31.6238,-85.0528,1840013859
Mantua,Mantua,UT,Utah,49003,Box Elder,41.5006,-111.9344,1840022381
Dortches,Dortches,NC,North Carolina,37127,Nash,36.0114,-77.8572,1840016165
Five Points,Five Points,NC,North Carolina,37093,Hoke,35.0154,-79.3513,1840013503
Ellsworth,Ellsworth,PA,Pennsylvania,42125,Washington,40.1073,-80.0214,1840003654
Louise,Louise,TX,Texas,48481,Wharton,29.1119,-96.4123,1840018270
Union Bridge,Union Bridge,MD,Maryland,24013,Carroll,39.5734,-77.1745,1840005706
Hargill,Hargill,TX,Texas,48215,Hidalgo,26.4423,-98.0146,1840026062
Twisp,Twisp,WA,Washington,53047,Okanogan,48.362,-120.1172,1840022271
Mertztown,Mertztown,PA,Pennsylvania,42011,Berks,40.5033,-75.6674,1840026449
Coahoma,Coahoma,TX,Texas,48227,Howard,32.2956,-101.3089,1840023053
Magnolia,Magnolia,OH,Ohio,39151,Stark,40.653,-81.2928,1840011997
Sugar Notch,Sugar Notch,PA,Pennsylvania,42079,Luzerne,41.1935,-75.9314,1840000770
Naalehu,Naalehu,HI,Hawaii,15001,Hawaii,19.0698,-155.5751,1840029530
Norman Park,Norman Park,GA,Georgia,13071,Colquitt,31.2692,-83.6843,1840014978
Rossville,Rossville,TN,Tennessee,47047,Fayette,35.0323,-89.5612,1840017867
Kenesaw,Kenesaw,NE,Nebraska,31001,Adams,40.6187,-98.6576,1840012038
